min_knee_angle,max_knee_angle,avg_elbow_angle,avg_neck_angle,avg_back_angle,reach_cm,horizontal_distance_bb_saddle_cm,mean_pelvis_angle,pelvis_angle_deviation,mean_spine_angle,arm_length,torso_length,inseam_length,knee_flexion,saddle_height,saddle_position,reach_label,hip_rocking,hip_asymmetry,spine_asymmetry
70.67018149394848,154.5409451556591,144.32062880786145,165.05856981614284,186.460972965847,38.31755849325071,7.371480732365022,3.3133991809620067,7.16865960736289,-3.9564529889755953,61.73585577451626,57.13073387216744,86.98635360124797,normal,normal,too forward,underreach,unstable,left-lean,right lean
81.57137715552736,155.44698665653866,159.34542380740595,193.70218005860727,183.6765761767628,37.99017279041392,9.261001539808602,-0.8201788488724677,5.806020751727494,-5.735806611994577,69.31917808278794,71.29073921725185,75.70384320647698,over-flexion,too high,too forward,underreach,unstable,normal,right lean
68.91365146869525,149.67254780409,154.30250039633776,174.48726411176605,189.45119595133687,46.538190706455026,12.305662704334049,-2.013266831204594,3.132607263293411,-3.45736152660051,64.6575024394538,67.47099098835271,76.4843133381049,normal,normal,too forward,underreach,stable,right-lean,right lean
76.99213920890692,163.14817334879817,159.14269665079593,186.41878885457726,182.85358113812308,48.14988459969884,11.243355265512054,-1.0641276381207643,7.694993297067572,0.4364642846895084,67.53607260490946,58.81964061080406,79.40306077305684,over-flexion,normal,too forward,underreach,unstable,normal,normal
74.28151206597299,147.36905635088266,148.54210090720687,178.83265677463592,162.67001019403028,38.8923850864913,7.376212175604204,1.23413696143621,5.26094081054447,-0.22126838667184767,65.08744986278305,63.095908117234764,77.60158843766257,normal,normal,too forward,underreach,unstable,normal,normal
79.91013496087945,143.31811984544632,149.5020068138344,167.95719119180154,164.65782096338845,42.81434884509248,10.032704481005844,5.997661729605618,3.653125156067584,0.01796514643276481,74.34231234742722,65.77344999963246,76.34697098475188,normal,normal,too forward,underreach,stable,left-lean,normal
88.10489217974273,135.7062367926057,157.9591043237004,184.0674643448186,183.8589831017581,53.93127685957488,14.262141053985687,-0.08409085074561862,8.217516481675979,-3.0277574586407843,68.84210795627834,71.87219658274884,71.24171764752023,over-flexion,too high,too forward,underreach,unstable,normal,right lean
81.9771629163075,157.51719782913702,150.50098680490768,162.4273227580273,170.9991676789456,39.93234845381348,13.150077769837576,-3.4980663005488735,7.270422403177255,2.2219344073702345,60.02637937252631,56.208239833889884,90.91865829381148,over-flexion,too high,too forward,underreach,unstable,right-lean,left lean
66.4482113577227,155.7055376226457,154.14557823811333,176.5336983948477,163.18580516139065,48.36721404234788,8.231897848317935,-4.045841096650863,9.4360560681223,2.4511594418441494,73.19353843810168,66.93444578734724,71.60753827228211,normal,normal,too forward,underreach,unstable,right-lean,left lean
60.93549405183854,143.45242634834472,145.0434575499106,181.86459758654684,177.18410973794187,49.802987873951814,14.822645613556963,-5.4918030302830285,2.4889747601698997,-1.704386093284013,60.88059476310209,69.34071843173368,92.1841378900742,normal,too low,too forward,underreach,stable,right-lean,normal
67.86792132899475,130.881769488573,148.9345293740528,177.44187896474315,182.1729039233462,43.962573989303195,12.086204004351309,0.7058068190198572,6.842703561728438,4.574041061690092,62.43210198601712,74.5578371582092,73.1366347267015,under-flexion,normal,too forward,underreach,unstable,normal,left lean
77.85233792100765,159.36490647013036,142.4689973162071,189.94688701003963,173.14983953398428,53.75051973519166,5.624493556667818,0.5348650978660103,3.198155212793584,1.7282785996265737,57.042473960404266,71.1432015658437,71.63154342656648,normal,normal,too forward,normal,stable,normal,normal
61.54277440452751,130.39962942089258,144.11960071753924,193.1169981818125,188.81734808903113,49.733134704375814,5.351607132886387,-3.53719287863629,9.132246867714775,2.5564713031035815,72.99933039592382,60.52454627130547,84.07511909951742,under-flexion,too low,too forward,underreach,unstable,right-lean,left lean
74.89098741603709,154.62949228701677,140.0188683053526,190.84972296132713,185.7508243240498,44.15849159721796,6.6840794901003,2.343952877430805,1.8954947283095411,-2.671920984732727,60.72224046455726,69.19158387756531,82.56104481436805,normal,normal,too forward,underreach,stable,left-lean,right lean
77.90528546750667,163.958998840412,140.7853010329732,161.5525179124721,173.31273444366687,46.38670403552188,12.278558680501469,2.89328449955617,6.905456258003895,-5.992660378132955,60.17835235862765,70.26555769853954,82.28086422079713,over-flexion,normal,too forward,underreach,unstable,left-lean,right lean
70.02731672450882,145.31814648518713,159.5456764635386,167.7651508178389,190.19490115634244,48.852268868502016,6.837389258424279,-2.890821535414665,8.11977149375227,4.384507345225314,73.40525195989908,69.5947099983679,84.36260818753495,normal,normal,too forward,underreach,unstable,right-lean,left lean
83.12736611237466,138.22406917485836,144.84707390273525,181.46430037055097,185.94780170132142,46.843803608584366,10.114867692088335,-1.8708028316431617,4.194260563282365,3.869092614957701,71.11053724810067,71.4028813590374,77.17641515297889,over-flexion,too high,too forward,underreach,stable,normal,left lean
63.19794759401316,154.67048535151835,153.26621419008003,197.39288161775204,185.49781514871609,52.57395167652152,5.932601201808318,5.8856600681670805,9.587242714454284,-4.5216973434860375,57.82157843038749,73.07459952427276,86.57373183574028,normal,too low,too forward,underreach,unstable,left-lean,right lean
62.254133452074264,158.5994849705455,156.78199397599224,193.39827100208467,182.1371080314827,42.137773245608024,14.208861578301951,-1.50882638579119,8.656576161274335,-1.5107383805243222,70.38649007807362,56.96859737978681,82.56005549267958,normal,too low,too forward,underreach,unstable,normal,normal
81.8456626861081,149.12506106272465,151.0132091847313,193.70138033407207,160.45558672354213,40.997714801116096,8.439606135835675,3.129620061073222,3.6515646971641305,1.9360717006629908,73.26066196107581,57.095277153622376,78.36858667393314,over-flexion,too high,too forward,underreach,stable,left-lean,normal
74.86473948618595,163.8462346339651,143.06289000167914,172.128327750387,187.86028733907557,39.27677778990529,14.081320565606308,-0.5672948804407199,1.067869834443988,1.8253302866247383,56.57022436421488,70.92799977541291,90.6625166745182,over-flexion,normal,too forward,underreach,stable,normal,normal
80.65207189283208,131.80840525802864,154.56232874672332,177.1779158831481,175.04167164436626,35.755659361291904,14.448756419105443,3.5201379343317107,3.6699145850625476,4.324204017702678,71.50429989809146,60.04744953042942,88.19302740816775,over-flexion,too high,too forward,underreach,stable,left-lean,left lean
73.04482015811239,147.66784594065848,152.00502820199165,178.8282378926375,197.70438840634623,35.86027928760111,5.061286473136808,3.2282788653917756,3.531794234236683,-4.316782060374857,65.94840103746112,56.17082843900156,79.84025854861555,normal,normal,too forward,underreach,stable,left-lean,right lean
67.3920609971732,155.14588815628926,154.6250117869475,166.2948633339964,192.7193908430882,52.40110386218566,9.64135187198732,2.0130723023824277,9.00968146750818,-0.8407230265785746,68.38394898757602,63.024583619612116,91.19044463072183,normal,normal,too forward,underreach,unstable,left-lean,normal
84.573069530226,160.19241649022126,155.39493245714175,161.24272520977826,183.50777878125248,48.567862928118146,5.246560557068928,4.2573401555469506,9.704090604292727,-4.833306984882903,64.85708677809873,71.39753823652157,93.00645625279435,over-flexion,too high,too forward,underreach,unstable,left-lean,right lean
83.98247636906937,136.27394641677265,159.5082073536949,197.87611597842067,170.0872792727708,48.21064830872972,14.086927663029059,5.270621938532223,1.6339598737323433,-1.3248570187364628,68.95606169810557,57.53130047627961,83.42165667710907,over-flexion,too high,too forward,underreach,stable,left-lean,normal
80.8408941256328,158.00012186172884,151.4712656005342,169.62850342654028,168.14869573110667,47.29285637869772,10.184075447345759,0.9597998454250067,5.241653456799851,-5.818710652947548,55.68195723333506,68.43683943608934,75.37381125392302,over-flexion,too high,too forward,underreach,unstable,normal,right lean
68.16435411689888,149.3447476501491,146.83282225381203,169.59795614894526,173.61539350710197,51.9843828938821,5.749440126984968,-3.1503731133270514,5.934987986768162,4.779276781321524,70.25413446446568,55.072317235431356,92.89480391367468,normal,normal,too forward,normal,unstable,right-lean,left lean
77.70692000607261,143.87937886964872,152.96929113800473,163.3351621507504,179.06271774320075,44.605338513312546,6.102767282765669,-1.2164524602710998,1.8362049519673298,0.324527961944173,55.66687395717917,57.194748944249,74.73699050238793,normal,normal,too forward,underreach,stable,normal,normal
70.8292169082008,134.61002600026828,141.3688141848525,197.14031007775114,171.8426204015579,52.40821657116601,8.83509024492739,3.0996685621595184,4.397479382237703,4.197627129628245,64.10599695494687,62.017006915369734,71.21058066043173,under-flexion,normal,too forward,normal,stable,left-lean,left lean
62.747462199799024,160.28535156181192,157.94794636643172,183.18948459759088,180.59717981569932,42.18890052364478,14.402341928728895,1.8106018214864346,3.8537417565365555,-5.281143587959635,58.0192998626059,56.672045620488284,78.18717522182827,over-flexion,too low,too forward,underreach,stable,normal,right lean
87.51940726386728,135.50456228629002,142.38762022676394,186.68147428501416,166.61481702052743,53.53415008678181,11.92909151568081,-3.866419937217015,5.824507188943786,-3.2705026743249523,71.47148554702615,71.91803334874226,88.174158611526,over-flexion,too high,too forward,underreach,unstable,right-lean,right lean
64.10455892756885,140.84257507231848,146.55685675771636,196.4630754905221,199.10851251302,48.9731396016248,13.676188661891324,-5.385125506242904,6.950718097587442,-2.8874400573458328,61.27321818351337,72.28141006290937,93.08185215883873,normal,too low,too forward,underreach,unstable,right-lean,right lean
88.50712061462407,140.1515936186853,156.3149076125224,173.8248067560316,164.31698219859976,40.14354272048855,8.664566463399797,2.195539122504778,7.331365994469099,-1.3597020643345434,64.08187089208666,70.11141406199049,85.93214117036099,over-flexion,too high,too forward,underreach,unstable,left-lean,normal
73.38017318873867,160.4994911966799,151.94624756661423,184.86029244552336,197.2777655861749,46.281698433772505,5.432136995499983,-2.987051711647856,2.230795212520488,3.6343964687705537,63.575014825966235,59.84959262791235,93.7959636741665,over-flexion,normal,too forward,underreach,stable,right-lean,left lean
65.55398786515859,153.54460479731142,147.87271040554884,161.5519781891555,196.5431204561078,45.66061122976511,14.743176372044141,-0.003957075251358688,8.316529317501592,-1.3613055152220888,70.45003931369413,65.4649415047996,72.30927098189741,normal,normal,too forward,underreach,unstable,normal,normal
76.25702842135074,157.88384890169803,149.46871318750044,167.47090112924516,181.01441927277992,37.75797643460668,5.171729906623695,2.960961270151131,7.10687826811683,-3.544157644244076,64.6228871959195,58.683770510467426,71.5188432397005,normal,normal,too forward,underreach,unstable,left-lean,right lean
86.18837507629225,138.76637645773746,157.0909478640436,193.2498322035977,188.99641087344338,46.82485811501228,14.47651653081089,0.752001367875998,9.001674250720477,-5.220116875934779,70.77916670020693,60.62556900146222,85.1047987685916,over-flexion,too high,too forward,underreach,unstable,normal,right lean
81.96674659228684,151.87059348624496,146.80008772119785,190.67073425353342,177.44193191890352,41.29571247433916,8.686774238491447,-5.000369002658443,5.044024534918907,-5.04609901976775,56.47016553605351,65.32010584347583,94.15290806231887,over-flexion,too high,too forward,underreach,unstable,right-lean,right lean
84.1968344358435,150.0111094100312,157.39299369624342,174.02570765828588,185.20138310169753,36.04697533619205,5.100904050218816,-3.7730371585973352,9.045007864499723,3.1205664715317294,58.8318793580599,69.70027616921595,82.5680327238681,over-flexion,too high,too forward,underreach,unstable,right-lean,left lean
79.76350100132152,159.1490631875895,141.76268861953383,175.0724251109685,173.62303749684474,53.9731231541313,11.891572317245082,-3.3680617916289703,8.79196710120468,-0.6623641075604034,66.0306849929272,56.893087607872786,71.28788064848263,normal,normal,too forward,normal,unstable,right-lean,normal
80.76829693553557,161.7130471168441,155.5359687441726,181.34217734214317,172.0463607914178,47.829807381285754,14.805403040313541,-2.9056289562618614,4.945683991233427,2.714173464000183,73.9417664950539,60.93393395256172,75.53046640193641,over-flexion,too high,too forward,underreach,stable,right-lean,left lean
85.47586954695959,130.42548700170855,156.95095266109473,160.00964018740538,183.12919144678054,52.53837863741694,14.656257228375924,0.7848407034060507,4.430289837636808,2.187445461164371,56.495156934435606,73.53242697143844,76.11982266039426,over-flexion,too high,too forward,underreach,stable,normal,left lean
67.49004026577558,153.59069716705775,143.63635305674677,169.64977344152112,179.92518696735922,48.521120100265065,6.609370112024184,0.0475893579047213,9.39530813473231,-4.3756504588769065,55.86168432313728,63.58246635563776,78.44642822842376,normal,normal,too forward,normal,unstable,normal,right lean
74.68274890929422,131.8142529691905,148.60693064744402,168.3292723443286,183.18145476599923,42.13967384280226,6.81247806066155,-3.562079539629493,7.436482610845939,-4.285344789692793,58.13101349855712,73.77739347818628,71.09008458965532,under-flexion,normal,too forward,underreach,unstable,right-lean,right lean
66.63628325458807,149.21005327770746,143.3099954932731,170.01931786999054,171.46642325148093,45.25376144657623,10.655389146196601,-5.189341878531755,9.354208117942681,3.064104185209608,67.82306257720313,74.82801083104272,92.6223175124479,normal,normal,too forward,underreach,unstable,right-lean,left lean
89.63004023989942,140.06714551652874,154.13208257988435,192.23623370133765,174.67831327267982,48.51493520694354,11.373048264283245,-3.942813546303383,8.172773010062318,2.655219521825007,62.97985833340494,65.53319652222832,82.88909861803738,over-flexion,too high,too forward,underreach,unstable,right-lean,left lean
88.32178019059839,140.73718098327495,150.70695536123313,171.18695426185772,163.35591842515637,54.20504650402875,12.394179136658657,5.812575751423239,6.483676953622729,-1.4636307975082756,71.51104758835373,60.76088019569701,86.77326982385273,over-flexion,too high,too forward,normal,unstable,left-lean,normal
61.182804341055174,142.35354762083247,152.70646693416643,167.66085288200594,162.09105489088822,40.07338918243393,6.810503604721475,-0.3774366025023328,2.042674993033881,-5.070932840005919,56.438663029627314,70.81553617145158,71.67932092237523,normal,too low,too forward,underreach,stable,normal,right lean
81.16725517547066,151.74523571673635,143.9297393391242,180.17053843172127,170.13828518692065,52.49954117248235,14.590070867644345,4.40814605642535,3.6233260532118865,-5.854823739618574,58.928281736294025,58.1862147105003,71.35288669509123,over-flexion,too high,too forward,normal,stable,left-lean,right lean
87.75744952246998,141.69174879840693,144.23491724104838,194.62580145490926,162.96987437322184,53.48155610588539,11.38739256289238,4.18502960002612,9.719581663885524,-2.5421166064590617,61.00052810929792,60.04093719344141,84.66169430101368,over-flexion,too high,too forward,normal,unstable,left-lean,right lean
65.41726035382001,155.64446677065982,140.82994651019814,169.6539881535,164.15098834538964,48.40831029317913,13.470469188705549,0.13823468955448437,3.87479888842784,-5.889332716953277,67.5346017337757,70.69759818998564,92.1824002626052,normal,normal,too forward,underreach,stable,normal,right lean
77.03835691657889,144.15845849508543,146.4413507039146,163.14144971171194,192.5171362157575,53.625332548026755,10.400657152841717,2.4802525015265218,1.839293828068337,-3.239128546755559,68.70345380603095,63.6729184946406,83.21205002398868,normal,normal,too forward,normal,stable,left-lean,right lean
87.46464892764126,132.39236201084856,151.1948932266735,174.25618943398658,161.55494788066758,42.95757174954737,9.142768475898826,-3.6869758750474526,7.367980203273878,-0.965991117463938,57.48406587927548,59.03075873975334,91.94547931425178,over-flexion,too high,too forward,underreach,unstable,right-lean,normal
61.01837935757396,157.43159448694377,157.15869827994658,189.9060729825991,186.35771175738972,54.06032352080885,14.771829065949959,2.260760459122899,7.606038290893158,-4.543010816256549,73.8760941798348,68.02251489904648,90.27478182638099,normal,too low,too forward,underreach,unstable,left-lean,right lean
80.9226080174052,140.0015413607447,153.33854894917363,182.0276217877918,170.902309952616,49.0556575433195,10.82121370819836,-2.731385048840526,3.569119482584357,-4.748666906021445,61.82088270380418,69.65523722763366,71.89634464487303,over-flexion,too high,too forward,underreach,stable,right-lean,right lean
68.92047022117652,145.14684078597418,148.70792646799504,192.67173478297389,194.86182722832507,35.84011534837624,13.668735827991789,3.9847451610498084,3.6790478141167338,4.75724922862484,69.26337526000566,57.50142478901138,75.04893685964225,normal,normal,too forward,underreach,stable,left-lean,left lean
87.73188586129591,153.99053591276655,159.06240228788275,198.38368590436937,179.3996913831,53.13745663638106,14.532923963662899,-4.995310402693081,5.220036869579055,1.0256403482746705,65.48415437895397,60.53960519949868,86.44276672888356,over-flexion,too high,too forward,normal,unstable,right-lean,normal
89.13174735496104,141.63596550020492,154.38490401151662,191.7064990700647,172.22305837311302,44.68945618066385,11.753546270086591,3.2776640746233294,1.1961005478602997,5.213468241153377,59.45516227094213,59.42553510744467,81.08753456375103,over-flexion,too high,too forward,underreach,stable,left-lean,left lean
88.32799467340303,131.98049796513504,158.603304057251,184.15212315375013,180.7055574275774,44.20653969555666,10.489386785186749,-4.800757121176566,8.103907093250474,-1.8500860345718495,71.92456646230822,62.59709257524904,77.26749534117302,over-flexion,too high,too forward,underreach,unstable,right-lean,normal
74.22642649972391,143.08723664544848,150.55175946544333,179.7336635220952,175.27832076181076,46.329332119592685,5.035108509106506,4.574270842731707,3.8537990854671302,2.1257392479499586,71.3647605638386,70.2688979115213,80.46584640119949,normal,normal,too forward,underreach,stable,left-lean,left lean
85.86127952967941,163.05570039430063,145.1780854958628,161.60276345393066,182.5720425867932,37.98769093542456,5.40019640739006,-2.3495457823799555,8.683867918017798,-3.5436999045385154,62.9214370783338,69.27416204548649,81.12999115676585,over-flexion,too high,too forward,underreach,unstable,right-lean,right lean
85.33648195605211,152.46070390544955,141.05653372729444,199.37287915256167,164.58131473305394,44.38332097134797,7.008512160511163,1.8527203779668966,8.223673794400304,1.420083807359294,66.77215171387711,68.25047820767408,92.76380627053992,over-flexion,too high,too forward,underreach,unstable,normal,normal
69.57301419729767,153.50177020335224,154.521697029677,175.3392449030017,199.87962011250204,51.62254433435491,6.860084318559952,-0.14997265655664194,6.952618298069048,-4.4449712398801875,60.156513918718794,55.125710917371826,72.58645709262383,normal,normal,too forward,normal,unstable,normal,right lean
84.86746422452032,152.1298753773174,142.42605996011068,166.08912855667467,177.0222351078687,35.309649182750306,7.5475879519984534,-1.6043622568519318,3.9238738038935983,-5.975032329884571,68.79703257492602,57.84286626760779,76.99326867019037,over-flexion,too high,too forward,underreach,stable,normal,right lean
61.11022904146478,136.9647248635803,146.05550256543935,186.66835421585827,173.92922558829474,40.45834320648743,8.049346376976608,1.745301998201958,5.64684905495053,5.1783816169149475,61.18053625240863,59.465950982041335,83.43912041456785,under-flexion,too low,too forward,underreach,unstable,normal,left lean
77.8880963544616,144.64168524357981,150.64941815767796,171.37153156381837,188.4083939326506,35.04909172887688,8.600654935507283,5.370275766614856,5.003463318381631,0.6587325141025122,71.8815746876447,60.43911692077699,87.4571731657648,normal,normal,too forward,underreach,unstable,left-lean,normal
66.9002651186311,156.28289294271613,151.28833175559495,183.4311308372419,174.5559762598133,43.31422618299697,9.205376900688766,-5.504763031504538,4.049936976238068,5.123287953384473,59.347702085545485,57.928530832978,85.7659322239811,normal,normal,too forward,underreach,stable,right-lean,left lean
63.61700657331836,133.54805141436057,152.01166393974273,183.47071631378364,193.3309722011503,49.56631020987469,5.988663384560146,5.026234270597252,8.633226603728604,-1.9940217155751352,55.296068456369284,63.20631102947779,93.54106844343487,under-flexion,too low,too forward,normal,unstable,left-lean,normal
62.308596048876275,139.72484716313994,143.325106606994,177.82919283611477,178.17082897441702,50.97543658229257,5.423619319527821,1.3089798602521618,5.351563671198988,-2.0665671700589185,60.37016083935837,56.503611700280516,89.89022312048684,under-flexion,too low,too forward,normal,unstable,normal,right lean
80.88866327634419,139.67116879630487,147.59474809643297,193.4447446218017,188.78233653061739,53.90379522254013,11.739444490730234,3.687771609228628,8.494507880174318,-1.1921399787236195,58.82104972918973,70.00044380775562,83.92692104936076,over-flexion,too high,too forward,normal,unstable,left-lean,normal
70.19624891304198,145.1206624658077,152.34388454233934,170.5986824622177,164.29812865767545,47.17009225941573,10.373348248430776,-1.393500558788669,1.9469662672764185,2.4724918074980202,65.16572879449848,70.7544157459221,75.36706729183769,normal,normal,too forward,underreach,stable,normal,left lean
81.74300314586284,164.3129059329765,159.3963772926757,177.94530366470937,193.84476742220448,40.09253733305791,9.441442022201196,-0.3378843019486357,2.269223097403022,0.7897036102340902,59.07406583313153,66.48533379201797,81.27185578505599,over-flexion,too high,too forward,underreach,stable,normal,normal
61.96069022396827,132.36258913393377,154.55262275399377,181.50768514363887,189.4287194711244,53.482958982733976,11.344399411683524,4.426209021613968,9.79588274601679,5.104258885189415,70.2637974143899,56.79409754083936,87.33455610486193,under-flexion,too low,too forward,normal,unstable,left-lean,left lean
69.4587101349183,148.15453480332081,158.45207514187916,186.54498883069198,168.4686711384786,50.506315077607525,13.276794072035404,-1.021824362282123,6.289916163454807,-5.694709186410728,59.82741276008008,72.80166339093516,90.94905437090212,normal,normal,too forward,underreach,unstable,normal,right lean
76.18473877126011,136.27776387042738,155.24424116628353,191.3588740202236,165.81144038983146,46.48856966006289,9.276929091162046,0.4159148009890199,5.587927061491441,2.4983512556704373,69.13936359825311,74.3127165741623,93.99340561055968,under-flexion,normal,too forward,underreach,unstable,normal,left lean
83.7216949451689,163.97367908934103,151.834339377848,175.79229131513023,172.65169394902497,48.91280431437872,11.411194650519793,-5.757660922988006,5.708404568297005,-2.036067727601348,66.56941846027448,59.04727120643579,85.13631915344794,over-flexion,too high,too forward,underreach,unstable,right-lean,right lean
69.5625750879621,133.96562266546124,143.8404673827269,185.84187776386383,199.04282344127617,53.486327100148586,14.535722238351587,-4.0968239299434925,2.9374189662957386,-3.837196178178466,74.72499712943768,69.09279638881439,83.1729841826108,under-flexion,normal,too forward,underreach,stable,right-lean,right lean
78.77674129311028,144.1260350826557,153.33371303785026,166.02443812274078,170.27326298268235,49.24788056945843,13.396244958615608,1.700238095697597,7.468335545517757,0.12474747024118749,74.99801954018463,71.83877261284971,70.44229807802871,normal,normal,too forward,underreach,unstable,normal,normal
86.57933244708562,155.82597446921122,152.46759131919814,197.30592402169913,178.24508835786534,42.36749015169468,9.260008105024095,2.6037228127665255,1.7630256135677893,0.06076541015995218,72.3905216663466,65.79687045085404,71.8024767287545,over-flexion,too high,too forward,underreach,stable,left-lean,normal
78.47589564546914,154.65940498096057,152.04938340914532,175.32235225684013,161.20080902869344,49.26056404578193,11.44716837814743,0.9912112414139926,6.159913417927209,-4.355867655738859,70.19966738597502,61.46646199053498,73.90262494093501,normal,normal,too forward,underreach,unstable,normal,right lean
66.98878424260901,144.79550229128762,149.7957173597648,189.18085687905753,175.8891011826493,35.80556325470776,6.770709219159397,-4.2802795646926715,6.136919169273113,-3.5772473264053217,62.72912828001147,64.57117430160706,71.36899827974071,normal,normal,too forward,underreach,unstable,right-lean,right lean
60.73202344669614,142.12834587834513,150.57313207978552,160.81364327528712,182.8528006173241,42.728311236611624,10.6052218489509,-0.6551348570659821,9.2276958172016,-1.1020240211813412,70.06553454262607,65.24537501568904,80.02158097012317,normal,too low,too forward,underreach,unstable,normal,normal
86.1029662170279,143.91643324935046,146.68885054236208,168.20748571619228,198.1249845003186,43.12646063691159,14.813282911384428,-1.7388628036417222,5.735645290943743,-1.0942630512922165,74.13351074158982,63.01274088376056,78.4219636284718,over-flexion,too high,too forward,underreach,unstable,normal,normal
60.63808232551161,139.24966921055238,150.38625385284607,179.48330177294312,180.6694417976026,38.33676468841669,10.183151152025223,-0.0520638715789401,2.2335642637676156,-2.1893023245637835,55.46755150790888,73.59684987267413,85.93385394670982,under-flexion,too low,too forward,underreach,stable,normal,right lean
86.24105018052597,137.18665285473799,143.95111811356958,195.13009870929386,192.76429304710751,35.4617096110354,14.276382991901473,4.443948414649132,6.1547793332334635,-4.217458181880229,65.75829400395477,69.87766221885005,83.39162769833507,over-flexion,too high,too forward,underreach,unstable,left-lean,right lean
75.86811402081636,146.90638941456115,156.10348794720753,181.09020599802707,181.88510570275602,37.66762473275486,9.073349205032606,3.310337263903822,1.8219487992879912,-5.947515850788246,59.35996608776869,59.82603284509928,84.89926898469649,normal,normal,too forward,underreach,stable,left-lean,right lean
88.17203095538689,139.39868146236626,143.71553909397414,197.19481929175515,161.63140053742072,48.0924299159411,14.988448271846313,-4.992125983330093,2.834144517699295,5.642820749136247,66.157526317377,66.71114374639737,81.79943007344136,over-flexion,too high,too forward,underreach,stable,right-lean,left lean
83.96349707320996,140.06115827140374,141.69932579778933,179.35187586331185,172.60033100759097,51.04577632727375,10.792200352275579,4.6837103732947725,1.2799772576867452,5.321990756447123,64.32894179517783,68.77378301862335,76.94342871385643,over-flexion,too high,too forward,underreach,stable,left-lean,left lean
89.93802331600013,152.9864622216095,148.72492052714315,179.617963869438,183.02198031324411,54.764069854539486,5.422689942359345,-0.3387941862021169,5.619642242135485,-0.19619544988637827,66.5153716310457,57.803128434042605,93.82063287366192,over-flexion,too high,too forward,normal,unstable,normal,normal
70.5213544635513,163.89880660949623,153.16614879012124,164.78987154002127,198.02375863724498,41.92727006216988,10.86754796691388,2.9263457386319818,1.7607935376421513,5.940621039300069,66.01924442837449,62.16851484760298,72.16022899400348,over-flexion,normal,too forward,underreach,stable,left-lean,left lean
83.0156486679338,151.12730201957814,148.75433649867082,192.1062497660888,194.36521439004935,46.98758444522203,7.745726956795966,-4.319529224827774,5.224549406781962,2.0838519693869184,74.20214078337125,73.11096563207832,93.47227498663268,over-flexion,too high,too forward,underreach,unstable,right-lean,left lean
72.05792740827727,132.69428134727383,145.53508263902617,169.8786164986825,169.1342245671539,53.74289933630244,5.324813220358947,2.0486343084845764,9.396505317917297,-5.1737095487095015,66.04372217869472,66.34346200370403,77.78095117161837,under-flexion,normal,too forward,normal,unstable,left-lean,right lean
74.39626860911727,132.64542648489234,151.16342367780882,195.9844995748926,168.80439320076653,38.34083562676305,13.208533046946634,-3.164087788686505,7.477852717173988,-4.587381611008471,71.92464176249734,59.339954921206335,82.81653613418243,under-flexion,normal,too forward,underreach,unstable,right-lean,right lean
78.8251638965511,163.2998127295948,146.940046708244,196.43296881321584,168.04691868455603,49.352911726854856,7.757296369807559,-0.7394292343088216,1.6967050680276374,4.9933301264356516,61.39640573601693,57.45569596238302,72.72105807068866,over-flexion,normal,too forward,normal,stable,normal,left lean
86.21031342559016,140.4051776607567,158.65735380253267,197.732404474966,196.89995585210013,50.099574662983265,12.965485540464986,-5.797645559014747,3.017888309879589,1.5606264257955411,63.762013775820975,65.36453786949755,71.77327670927524,over-flexion,too high,too forward,underreach,stable,right-lean,normal
89.52250407597886,133.22234451288665,158.45290279207143,180.8092195641236,194.10664612406882,36.77951071738677,7.88217582955867,-4.180672344834288,7.062961779040908,4.118203519888214,64.4082695208962,65.95371446058289,80.73863621796508,over-flexion,too high,too forward,underreach,unstable,right-lean,left lean
83.04820241593555,150.96656055026335,150.04743639944192,187.08375139134577,190.99533729011796,52.2249877036613,6.943263538737742,-4.895034082516563,9.052316749217653,4.77923579560613,60.57456086670759,61.688289027092246,88.54243440949196,over-flexion,too high,too forward,normal,unstable,right-lean,left lean
72.53300346502002,151.82770724015933,146.55767988036516,191.14063520246654,175.7094045689691,51.262100942216875,14.739355741044275,-3.1230699247408986,1.296267280875584,-0.6246958646113665,62.595805229559105,67.60832056838237,76.73411943871372,normal,normal,too forward,underreach,stable,right-lean,normal
72.6407100683121,152.6976687041541,154.7426482791328,165.2405847460186,180.17522817195066,35.668060131548685,8.616453277550196,-4.799782919708132,8.312060185485347,-5.417688581079684,66.97026158933551,56.37369372438778,84.058697223383,normal,normal,too forward,underreach,unstable,right-lean,right lean
82.12746904766675,139.35907097501394,140.73425886966135,184.03828779989988,178.57326979180613,36.82168829760103,11.013762114431604,2.302920319434744,6.056324923044778,-3.7406358132321356,66.60375526609064,57.90279386532281,76.96625851307046,over-flexion,too high,too forward,underreach,unstable,left-lean,right lean
67.16331437304908,130.52887394750664,149.49538012087302,161.37191605213246,170.13592430237492,35.982537877837046,11.099814928144715,-5.6515211734893676,5.914821927667534,-5.201136632370779,67.72870689146961,65.92547642022518,79.71532652232602,under-flexion,normal,too forward,underreach,unstable,right-lean,right lean
63.31422339394184,163.77553793090652,146.72646788540666,179.90264333554904,180.20112184595067,41.69487063598724,10.604734821735018,1.412886007499976,9.620318644780221,-3.735121851617912,62.036358308402825,56.23631387688908,92.66115796184562,over-flexion,too low,too forward,underreach,unstable,normal,right lean
